source_file,line,source_name,source_url,canonical_id,disposition,reason
devopstools_final.md,596,Kube-OVN,https://www.kube-ovn.io/,kube-ovn,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,117,Kube-OVN,https://www.kube-ovn.io/,kube-ovn,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,501,Kubeflow,https://www.kubeflow.org/,kubeflow,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,50,Kubeflow,https://www.kubeflow.org/,kubeflow,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,442,KubeSolo,https://www.kubesolo.io/,kubesolo,kept,Canonical occurrence retained
devopstools_final.md,509,Kubetail,https://www.kubetail.com/,kubetail,kept,Canonical occurrence retained
devopstools_final.md,1191,LangChain,https://www.langchain.com/,langchain,kept,Canonical occurrence retained
9_AI-MLOps/README.md,16,LangChain,https://www.langchain.com/,langchain,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1193,LangGraph,https://www.langchain.com/langgraph,langgraph,kept,Canonical occurrence retained
devopstools_final.md,1192,Langflow,https://www.langflow.org/,langflow,kept,Canonical occurrence retained
devopstools_final.md,158,Linode,https://www.linode.com/,linode,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,20,Linode,https://www.linode.com/,linode,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1194,LiteLLM,https://www.litellm.ai/,litellm,kept,Canonical occurrence retained
devopstools_final.md,253,LocalStack,https://www.localstack.cloud/,localstack,kept,Canonical occurrence retained
devopstools_final.md,1064,LocalStack,https://www.localstack.cloud/,localstack,merged,Merged by normalized canonical URL; provenance preserved
2_Cloud-Infrastructure-Serverless/README.md,166,LocalStack,https://www.localstack.cloud/,localstack,merged,Merged by normalized canonical URL; provenance preserved
7_Development-Collaboration/README.md,36,LocalStack,https://www.localstack.cloud/,localstack,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,819,ManageEngine IT Operations Management,https://www.manageengine.com/it-operations-management/,manageengine-it-operations-management,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,102,ManageEngine IT Operations Management,https://www.manageengine.com/it-operations-management/,manageengine-it-operations-management,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,820,ManageEngine NetFlow Analyzer,https://www.manageengine.com/netflow/,manageengine-netflow-analyzer,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,103,ManageEngine NetFlow Analyzer,https://www.manageengine.com/netflow/,manageengine-netflow-analyzer,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,954,ManageEngine Network Configuration Manager,https://www.manageengine.com/network-configuration-manager/,manageengine-network-configuration-manager,kept,Canonical occurrence retained
6_Security/README.md,80,ManageEngine Network Configuration Manager,https://www.manageengine.com/network-configuration-manager/,manageengine-network-configuration-manager,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,284,Meilisearch,https://www.meilisearch.com/,meilisearch,kept,Canonical occurrence retained
devopstools_final.md,138,MemTest86,https://www.memtest86.com/,memtest86,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,57,MemTest86,https://www.memtest86.com/,memtest86,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1269,Renovate,https://www.mend.io/renovate/,renovate,kept,Canonical occurrence retained
10_Miscellaneous/README.md,10,Renovate,https://www.mend.io/renovate/,renovate,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,286,MinIO,https://www.min.io/,minio,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,214,MinIO,https://www.min.io/,minio,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,708,M/Monit,https://www.mmonit.com/,m-monit,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,13,M/Monit,https://www.mmonit.com/,m-monit,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,287,MongoDB,https://www.mongodb.com/,mongodb,kept,Canonical occurrence retained
devopstools_final.md,821,Moogsoft,https://www.moogsoft.com/,moogsoft,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,104,Moogsoft,https://www.moogsoft.com/,moogsoft,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,710,Nagios,https://www.nagios.org/,nagios,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,15,Nagios,https://www.nagios.org/,nagios,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,711,Netdata Cloud,https://www.netdata.cloud/,netdata-cloud,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,16,Netdata Cloud,https://www.netdata.cloud/,netdata-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1135,Netlify,https://www.netlify.com/,netlify,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,91,Netlify,https://www.netlify.com/,netlify,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,822,NetWatch Labs,https://www.netwatchlabs.com/,netwatch-labs,kept,Canonical occurrence retained
devopstools_final.md,666,Nomad,https://www.nomadproject.io/,nomad,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,164,Nomad,https://www.nomadproject.io/,nomad,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1330,nOps,https://www.nops.io/,nops,kept,Canonical occurrence retained
10_Miscellaneous/README.md,82,nOps,https://www.nops.io/,nops,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1223,mcp-server-kubernetes,https://www.npmjs.com/package/mcp-server-kubernetes,mcp-server-kubernetes,kept,Canonical occurrence retained
9_AI-MLOps/README.md,56,mcp-server-kubernetes,https://www.npmjs.com/package/mcp-server-kubernetes,mcp-server-kubernetes,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,802,Nutanix Cost Governance,https://www.nutanix.com/products/cloud-manager/cost-governance,nutanix-cost-governance,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,88,Nutanix Cost Governance,https://www.nutanix.com/products/cloud-manager/cost-governance,nutanix-cost-governance,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1186,NVIDIA DGX Cloud,https://www.nvidia.com/en-us/data-center/dgx-cloud/,nvidia-dgx-cloud,kept,Canonical occurrence retained
9_AI-MLOps/README.md,10,NVIDIA DGX Cloud,https://www.nvidia.com/en-us/data-center/dgx-cloud/,nvidia-dgx-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,139,OCCT,https://www.ocbase.com/,occt,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,58,OCCT,https://www.ocbase.com/,occt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1260,Open Notebook,https://www.open-notebook.ai/,open-notebook,kept,Canonical occurrence retained
devopstools_final.md,893,OpenSCAP,https://www.open-scap.org/,openscap,kept,Canonical occurrence retained
6_Security/README.md,41,OpenSCAP,https://www.open-scap.org/,openscap,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,894,OpenSCAP Tools,https://www.open-scap.org/tools/,openscap-tools,kept,Canonical occurrence retained
6_Security/README.md,42,OpenSCAP Tools,https://www.open-scap.org/tools/,openscap-tools,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,892,open-appsec,https://www.openappsec.io/,open-appsec,kept,Canonical occurrence retained
6_Security/README.md,40,open-appsec,https://www.openappsec.io/,open-appsec,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,803,OpenCost,https://www.opencost.io/,opencost,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,89,OpenCost,https://www.opencost.io/,opencost,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,215,OpenFaaS,https://www.openfaas.com/,openfaas,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,108,OpenFaaS,https://www.openfaas.com/,openfaas,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,944,Open Policy Agent,https://www.openpolicyagent.org/,open-policy-agent,kept,Canonical occurrence retained
6_Security/README.md,73,Open Policy Agent,https://www.openpolicyagent.org/,open-policy-agent,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1011,OpenSSH,https://www.openssh.org/,openssh,kept,Canonical occurrence retained
devopstools_final.md,864,Fortify Static Code Analyzer,https://www.opentext.com/products/static-application-security-testing,fortify-static-code-analyzer,kept,Canonical occurrence retained
6_Security/README.md,26,Fortify Static Code Analyzer,https://www.opentext.com/products/static-application-security-testing,fortify-static-code-analyzer,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,259,Open vSwitch,https://www.openvswitch.org/,open-vswitch,kept,Canonical occurrence retained
devopstools_final.md,1149,OpsLevel,https://www.opslevel.com/,opslevel,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,101,OpsLevel,https://www.opslevel.com/,opslevel,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,160,Oracle Cloud Infrastructure (OCI),https://www.oracle.com/cloud/,oracle-cloud-infrastructure-oci,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,24,Oracle Cloud Infrastructure (OCI),https://www.oracle.com/cloud/,oracle-cloud-infrastructure-oci,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,180,Packer,https://www.packer.io/,packer,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,54,Packer,https://www.packer.io/,packer,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,824,PagerDuty,https://www.pagerduty.com/,pagerduty,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,106,PagerDuty,https://www.pagerduty.com/,pagerduty,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,899,Palo Alto Cortex Cloud,https://www.paloaltonetworks.com/cortex/cloud,palo-alto-cortex-cloud,kept,Canonical occurrence retained
6_Security/README.md,44,Palo Alto Cortex Cloud,https://www.paloaltonetworks.com/cortex/cloud,palo-alto-cortex-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1316,Cortex XSOAR,https://www.paloaltonetworks.com/cortex/cortex-xsoar,cortex-xsoar,kept,Canonical occurrence retained
10_Miscellaneous/README.md,66,Cortex XSOAR,https://www.paloaltonetworks.com/cortex/cortex-xsoar,cortex-xsoar,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,982,passbolt,https://www.passbolt.com/,passbolt,kept,Canonical occurrence retained
6_Security/README.md,93,passbolt,https://www.passbolt.com/,passbolt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,961,pfSense,https://www.pfsense.org/,pfsense,kept,Canonical occurrence retained
6_Security/README.md,82,pfSense,https://www.pfsense.org/,pfsense,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,181,Pluralith,https://www.pluralith.com/,pluralith,kept,Canonical occurrence retained
devopstools_final.md,804,PointFive,https://www.pointfive.co/,pointfive,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,90,PointFive,https://www.pointfive.co/,pointfive,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,261,Portainer,https://www.portainer.io/,portainer,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,174,Portainer,https://www.portainer.io/,portainer,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1137,Porter,https://www.porter.run/,porter,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,93,Porter,https://www.porter.run/,porter,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1089,Postman,https://www.postman.com/,postman,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,53,Postman,https://www.postman.com/,postman,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1255,Promptfoo,https://www.promptfoo.dev/,promptfoo,kept,Canonical occurrence retained
9_AI-MLOps/README.md,70,Promptfoo,https://www.promptfoo.dev/,promptfoo,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,805,ProsperOps,https://www.prosperops.com/,prosperops,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,91,ProsperOps,https://www.prosperops.com/,prosperops,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,262,Proxmox Datacenter Manager,https://www.proxmox.com/en/products/proxmox-datacenter-manager/overview,proxmox-datacenter-manager,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,176,Proxmox Datacenter Manager,https://www.proxmox.com/en/products/proxmox-datacenter-manager/overview,proxmox-datacenter-manager,merged,Merged by normalized canonical URL; provenance preserved
